Loan ID,Customer Name,Customer City,Customer State,Customer Zip,Phone Number,Employment Status,Annual Income,Debt-to-Income %,Credit Score,Credit Tier,Co-Borrower,Dealership,Dealership City,Dealership State,Dealership Zip,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Category,New/Used,Vehicle Price,Down Payment,Trade-In Value,Taxes & Fees,Amount Financed,APR %,Loan Term (Months),Monthly Payment,Funding Date,Loan Purpose,Loan Officer,Loan Status,Delinquent Flag,Charge-Off Flag,Region
NRAF-2024-103263,Lisa Walter,New Courtney,MT,42514,(315) 687-3102,Full-Time,81000.00,19.7,674,Prime,No,Bluebonnet Ford,Austin,TX,78701,2019,Hyundai,Elantra,Sedan,Used,11800.00,2760.00,0.00,930.00,9970.00,6.99,63,189.52,5/19/2024,Used Vehicle Purchase,P. Okafor,Current,0,0,South
NRAF-2024-103264,Janice Collins,Victoriaville,PA,06812,(946) 845-8310,Self-Employed,68000.00,36.4,741,Prime,No,Motor City Honda,Detroit,MI,48201,2024,Honda,Accord,Sedan,New,31900.00,3890.00,5300.00,2070.00,24780.00,6.49,60,484.73,2/1/2024,Lease Buyout,J. Chen,Current,0,0,Midwest
NRAF-2024-103265,Diane Johnson,Davischester,OR,36623,(726) 327-5027,Self-Employed,47000.00,41.3,518,Subprime,No,Gem State Auto,Boise,ID,83701,2021,Mazda,CX-5,SUV,Used,22000.00,5220.00,0.00,1600.00,18380.00,14.47,48,506.60,4/27/2024,Lease Buyout,J. Chen,Delinquent 30,1,0,West
NRAF-2024-103266,Melanie Edwards,Briannastad,ND,21488,(238) 728-8073,Military,64000.00,16.2,399,Deep Subprime,No,Great Lakes Toyota,Chicago,IL,60601,2024,Chevrolet,Malibu,Sedan,New,27000.00,4870.00,11600.00,2290.00,12820.00,20.49,48,393.47,2/9/2024,New Vehicle Purchase,D. Nguyen,Current,0,0,Midwest
NRAF-2024-103267,Mary Rodriguez,Paulview,PA,04252,(959) 901-9643,Full-Time,35000.00,16.4,421,Deep Subprime,No,Summit Motors,Salt Lake City,UT,84101,2024,Jeep,Grand Cherokee,SUV,New,42300.00,620.00,0.00,2630.00,44310.00,20.96,60,1197.74,5/31/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,West
NRAF-2024-103268,Jennifer Gomez,Lake Derrickview,MN,77355,(502) 111-8700,Self-Employed,98000.00,37.1,842,Super Prime,No,Mile High Subaru,Denver,CO,80201,2024,Nissan,Rogue,SUV,New,29500.00,9780.00,1900.00,1930.00,19750.00,4.25,72,311.25,3/18/2024,Refinance,K. Osei,Current,0,0,West
NRAF-2024-103269,Anna Ho,Gonzalezfort,MI,74830,(322) 089-3956,Full-Time,120000.00,34.2,832,Super Prime,No,Rocky Mountain Chevrolet,Provo,UT,84601,2022,Nissan,Altima,Sedan,Used,15400.00,1030.00,0.00,1350.00,15720.00,5.74,36,476.38,11/10/2024,Refinance,S. Patel,Current,0,0,West
NRAF-2024-103270,Daniel Black,North Jenniferbury,WY,62531,(101) 478-2475,Full-Time,54000.00,31.9,610,Nonprime,Yes,Timpanogos Honda,Orem,UT,84057,2022,Mercedes-Benz,C-Class,Sedan,Used,34300.00,2560.00,2700.00,3070.00,32110.00,13.3,72,649.67,12/9/2024,Used Vehicle Purchase,P. Okafor,Current,0,0,West
NRAF-2024-103271,Christopher Whitehead,Lake Stevenville,FL,64683,(66) 506-8885,Full-Time,44000.00,43.9,846,Super Prime,No,Empire State Nissan,Albany,NY,12201,2022,Toyota,Camry,Sedan,Used,23400.00,0.00,0.00,1510.00,24910.00,4.05,36,736.00,12/26/2024,Used Vehicle Purchase,K. Osei,Current,0,0,Northeast
NRAF-2024-103272,Meagan Hardy,Lake Stacey,HI,97017,(35) 024-5063,Retired,51000.00,23.7,653,Nonprime,Yes,Canyon View Nissan,Layton,UT,84041,2024,Toyota,Tacoma,Truck,New,34500.00,4570.00,0.00,2650.00,32580.00,13.21,60,744.80,4/27/2024,Private Party Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-103273,Michelle Rodriguez,Robertsonside,CT,54946,(169) 456-4686,Part-Time,63000.00,31,612,Nonprime,Yes,Yellowstone Motors,Bozeman,MT,59715,2021,Mercedes-Benz,C-Class,Sedan,Used,23500.00,3470.00,5500.00,1780.00,16310.00,13.71,60,377.06,4/8/2024,Used Vehicle Purchase,P. Okafor,Paid Off,0,0,West
NRAF-2024-103274,Brittany Smith,New Kenneth,DC,36544,(840) 000-1374,Retired,23000.00,17.5,637,Nonprime,No,Sunshine State Toyota,Orlando,FL,32801,2024,Toyota,RAV4,SUV,New,29700.00,3140.00,0.00,1790.00,28350.00,12.98,72,568.80,4/14/2024,Private Party Purchase,P. Okafor,Current,0,0,South
NRAF-2024-103275,Erica Clark,East Valerieton,MP,45248,(382) 322-5833,Retired,36000.00,13.1,600,Subprime,No,Redwood Ford,West Valley City,UT,84119,2021,Jeep,Wrangler,SUV,Used,30000.00,2410.00,0.00,2630.00,30220.00,15.97,60,734.41,6/18/2024,Lease Buyout,R. Thompson,Current,0,0,West
NRAF-2024-103276,Abigail Hall,Port Francis,CO,82836,(345) 015-4177,Full-Time,42000.00,29.7,719,Prime,No,Lone Star Chevrolet,Dallas,TX,75201,2018,Subaru,Outback,SUV,Used,24900.00,660.00,0.00,1930.00,26170.00,7.54,48,633.25,10/8/2024,Lease Buyout,S. Patel,Current,0,0,South
NRAF-2024-103277,Gregory Davis,Smithton,MT,22013,() 591-1862,Part-Time,36000.00,16.4,403,Deep Subprime,No,Desert Ridge Hyundai,Phoenix,AZ,85001,2019,Ram,1500,Truck,Used,22600.00,0.00,5000.00,1520.00,19120.00,23.27,63,528.31,1/18/2024,Refinance,P. Okafor,Current,0,0,West
NRAF-2024-103278,Justin Fields,Elizabethborough,MS,20471,(891) 402-6963,Retired,147000.00,32.3,838,Super Prime,No,Sunshine State Toyota,Orlando,FL,32801,2024,Ford,Mustang,Coupe,New,40100.00,9370.00,0.00,3160.00,33890.00,5.83,84,492.33,1/4/2024,Refinance,C. Fitzgerald,Current,0,0,South
NRAF-2024-103279,Jonathan Obrien,Anthonyberg,GU,74349,(87) 575-7513,Full-Time,56000.00,10,581,Subprime,No,Front Range Ford,Colorado Springs,CO,80901,2024,Ford,Escape,SUV,New,30000.00,900.00,0.00,2200.00,31300.00,16.37,75,669.22,12/5/2024,Refinance,T. Whitfield,Current,0,0,West
NRAF-2024-103280,Joshua Wheeler,West Kenneth,MP,19732,(708) 444-6850,Self-Employed,30000.00,15.7,465,Deep Subprime,No,Buckeye Auto Sales,Columbus,OH,43201,2024,Ford,Escape,SUV,New,31400.00,6490.00,0.00,1940.00,26850.00,23.49,60,764.49,10/12/2024,Used Vehicle Purchase,N. Sandoval,Current,0,0,Midwest
NRAF-2024-103281,Jerry Scott,West Lisamouth,CT,37660,(842) 932-6457,Self-Employed,59000.00,15.8,530,Subprime,No,Timpanogos Honda,Orem,UT,84057,2023,Toyota,RAV4,SUV,Used,20600.00,3240.00,2100.00,1480.00,16740.00,15.11,75,346.24,8/8/2024,Used Vehicle Purchase,E. Whitmore,Paid Off,0,0,West
NRAF-2024-103282,Jocelyn Moore,Lake Paige,WV,67453,(106) 536-0549,Part-Time,40000.00,9.4,398,Deep Subprime,No,Great Lakes Toyota,Chicago,IL,60601,2024,Honda,Accord,Sedan,New,30400.00,0.00,0.00,2720.00,33120.00,23.9,60,950.87,11/15/2024,New Vehicle Purchase,R. Thompson,Current,0,0,Midwest
NRAF-2024-103283,John Zavala,Hebertport,FL,10520,(627) 756-9990,Self-Employed,52000.00,12.9,546,Subprime,No,Sunshine State Toyota,Orlando,FL,32801,2024,Hyundai,Elantra,Sedan,New,24500.00,380.00,0.00,2170.00,26290.00,18,72,599.62,2/23/2024,Lease Buyout,T. Whitfield,Current,0,0,South
NRAF-2024-103284,Alison Gilbert,Washingtonberg,WA,58342,(566) 118-2892,Retired,34000.00,36.5,632,Nonprime,No,Front Range Ford,Colorado Springs,CO,80901,2022,Mercedes-Benz,C-Class,Sedan,Used,27700.00,2770.00,1300.00,1860.00,25490.00,9.22,72,462.26,10/2/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,West
NRAF-2024-103285,Jennifer Christian,West Katherine,HI,38246,(583) 097-5336,Part-Time,46000.00,21.6,656,Nonprime,Yes,Gulf Coast Honda,Tampa,FL,33601,2024,Ford,Mustang,Coupe,New,39400.00,1690.00,0.00,2410.00,40120.00,10.96,60,871.51,3/20/2024,New Vehicle Purchase,S. Patel,Current,0,0,South
NRAF-2024-103286,Carol Reed,Williamston,PR,56809,(186) 175-6863,Retired,57000.00,34.4,606,Nonprime,Yes,Desert Ridge Hyundai,Phoenix,AZ,85001,2024,Ram,1500,Truck,New,56500.00,10620.00,0.00,4820.00,50700.00,10.65,36,1651.46,3/11/2024,Refinance,S. Patel,Paid Off,0,0,West
NRAF-2024-103287,Jeremy Watson,North Amandahaven,ID,84407,(220) 699-2558,Retired,67000.00,26.8,658,Nonprime,Yes,Summit Motors,Salt Lake City,UT,84101,2024,Hyundai,Elantra,Sedan,New,21400.00,580.00,8400.00,1530.00,13950.00,12.43,72,275.85,12/8/2024,Used Vehicle Purchase,K. Osei,Current,0,0,West
NRAF-2024-103288,Cassandra Mcbride,Natashaton,OH,69093,(875) 634-4910,Military,79000.00,29.6,755,Prime,No,Sunshine State Toyota,Orlando,FL,32801,2018,Nissan,Altima,Sedan,Used,14600.00,1120.00,7300.00,1210.00,7390.00,6,72,122.47,10/23/2024,Used Vehicle Purchase,R. Thompson,Delinquent 30,1,0,South
NRAF-2024-103289,Christine White,South Lisaside,IA,37896,(319) 272-7783,Part-Time,115000.00,12.7,729,Prime,No,Peach State Chevrolet,Atlanta,GA,30301,2024,GMC,Sierra 1500,Truck,New,54900.00,4720.00,4500.00,4430.00,50110.00,8.95,60,1038.99,2/16/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,South
NRAF-2024-103290,Lisa Gonzalez,Annemouth,VT,13449,(816) 717-7110,Self-Employed,69000.00,43.5,650,Nonprime,No,Yellowstone Motors,Bozeman,MT,59715,2024,Mercedes-Benz,C-Class,Sedan,New,57400.00,6620.00,0.00,4990.00,55770.00,12.77,60,1262.38,8/5/2024,Used Vehicle Purchase,H. Blackwood,Paid Off,0,0,West
NRAF-2024-103291,Eddie Rowe,Port Andrewland,TX,97555,(457) 417-9184,Self-Employed,73000.00,41.7,684,Prime,No,Bayou City Kia,Houston,TX,77001,2024,GMC,Sierra 1500,Truck,New,46600.00,8740.00,0.00,3130.00,40990.00,6.13,60,794.93,5/26/2024,Used Vehicle Purchase,E. Whitmore,Current,0,0,South
NRAF-2024-103292,Diane Rios,Hubbardburgh,ME,33857,(21) 489-0401,Self-Employed,71000.00,25.5,633,Nonprime,No,Motor City Honda,Detroit,MI,48201,2024,Kia,Sportage,SUV,New,32400.00,6760.00,0.00,2490.00,28130.00,10.86,75,518.28,4/22/2024,Private Party Purchase,C. Fitzgerald,Current,0,0,Midwest
NRAF-2024-103293,Michael Harvey,Michaelland,AR,19701,(215) 819-2772,Retired,77000.00,11.7,794,Super Prime,No,Bluff Street Toyota,St. George,UT,84770,2018,Ford,F-150,Truck,Used,29600.00,0.00,9100.00,2590.00,23090.00,4.31,75,351.74,2/23/2024,Used Vehicle Purchase,R. Thompson,Current,0,0,West
NRAF-2024-103294,Michael Key,Reyesshire,SC,10605,(184) 689-1583,Full-Time,47000.00,13.3,527,Subprime,No,Canyon View Nissan,Layton,UT,84041,2024,Subaru,Forester,SUV,New,32600.00,3080.00,0.00,2460.00,31980.00,18.88,72,745.39,4/21/2024,New Vehicle Purchase,G. Sorensen,Delinquent 30,1,0,West
NRAF-2024-103295,Barbara Rodriguez,Howardton,CT,70606,(91) 487-1929,Military,64000.00,40.5,656,Nonprime,Yes,Great Lakes Toyota,Chicago,IL,60601,2021,Jeep,Grand Cherokee,SUV,Used,18900.00,950.00,3800.00,1300.00,15450.00,12.36,60,346.49,5/5/2024,Private Party Purchase,R. Thompson,Current,0,0,Midwest
NRAF-2024-103296,Brian Ortega,East Connor,DC,45000,(656) 197-8968,Self-Employed,74000.00,36.6,692,Prime,No,Bluebonnet Ford,Austin,TX,78701,2024,Honda,Civic,Sedan,New,28400.00,2110.00,0.00,2500.00,28790.00,9.31,84,467.75,7/16/2024,Private Party Purchase,S. Patel,Current,0,0,South
NRAF-2024-103297,Michael Callahan,New Kimberly,NJ,84767,(992) 770-8665,Full-Time,89000.00,40.1,848,Super Prime,No,Peach State Chevrolet,Atlanta,GA,30301,2024,Volkswagen,Jetta,Sedan,New,22800.00,1620.00,0.00,1650.00,22830.00,4.91,72,366.72,11/13/2024,Used Vehicle Purchase,S. Patel,Current,0,0,South
NRAF-2024-103298,Michelle Perez,East Danielshire,AS,10696,(775) 977-6738,Military,103000.00,18.5,832,Super Prime,No,Gulf Coast Honda,Tampa,FL,33601,2022,Volkswagen,Jetta,Sedan,Used,15700.00,310.00,0.00,970.00,16360.00,5.04,72,263.78,1/7/2024,Used Vehicle Purchase,S. Patel,Delinquent 60,1,0,South
NRAF-2024-103299,Donald Beck,Lake Monicaland,AR,20716,(337) 339-3474,Full-Time,24000.00,44.9,451,Deep Subprime,No,Bluff Street Toyota,St. George,UT,84770,2022,Hyundai,Elantra,Sedan,Used,14000.00,2020.00,0.00,1120.00,13100.00,22.26,63,354.30,5/19/2024,Used Vehicle Purchase,M. Alvarez,Current,0,0,West
NRAF-2024-103300,Angela Cantu,Ernestberg,OK,21436,(570) 738-5460,Military,36000.00,42.2,461,Deep Subprime,No,Gulf Coast Honda,Tampa,FL,33601,2021,Kia,Sportage,SUV,Used,18800.00,980.00,0.00,1150.00,18970.00,23.64,60,541.77,3/3/2024,Used Vehicle Purchase,C. Fitzgerald,Current,0,0,South
NRAF-2024-103301,Carolyn Phillips,Rachelton,IL,50947,(213) 305-8789,Retired,71000.00,13.6,803,Super Prime,Yes,Empire State Nissan,Albany,NY,12201,2020,Ford,Escape,SUV,Used,19900.00,4560.00,0.00,1750.00,17090.00,4.49,60,318.53,1/25/2024,Used Vehicle Purchase,H. Blackwood,Current,0,0,Northeast
NRAF-2024-103302,Roger Camacho,East Robert,UT,63656,(557) 693-0888,Military,66000.00,41.8,742,Prime,No,Motor City Honda,Detroit,MI,48201,2024,Ram,1500,Truck,Used,29000.00,2140.00,6700.00,2370.00,22530.00,6.67,66,408.74,9/26/2024,Used Vehicle Purchase,A. Kowalski,Current,0,0,Midwest
NRAF-2024-103303,Sheila Avila,Jenniferburgh,UT,06167,(906) 231-5434,Part-Time,34000.00,36.3,509,Subprime,No,Yellowstone Motors,Bozeman,MT,59715,2024,BMW,3 Series,Sedan,New,45400.00,5520.00,0.00,3690.00,43570.00,16.55,72,958.36,2/3/2024,Used Vehicle Purchase,J. Chen,Current,0,0,West
NRAF-2024-103304,Brian Nelson,Millerfurt,AZ,91544,(848) 671-1724,Part-Time,115000.00,12.9,720,Prime,No,Carolina Blue Ford,Charlotte,NC,28201,2024,Mercedes-Benz,C-Class,Sedan,New,53600.00,2560.00,0.00,4050.00,55090.00,9.19,36,1756.72,4/11/2024,Lease Buyout,L. Reyes,Current,0,0,South
NRAF-2024-103305,David James,Jimmyshire,PA,49065,(94) 162-6724,Military,57000.00,27.6,640,Nonprime,No,Yellowstone Motors,Bozeman,MT,59715,2021,Hyundai,Tucson,SUV,Used,17300.00,0.00,8650.00,1240.00,9890.00,9.69,60,208.63,12/16/2024,Private Party Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-103306,Andrew Figueroa,Port Danielle,RI,08470,(321) 566-7019,Full-Time,51000.00,33,628,Nonprime,No,Rocky Mountain Chevrolet,Provo,UT,84601,2019,Jeep,Wrangler,SUV,Used,31600.00,3080.00,0.00,1960.00,30480.00,14.15,72,630.51,9/21/2024,Used Vehicle Purchase,K. Osei,Current,0,0,West
NRAF-2024-103307,Patricia Andersen,South Jose,KS,83554,(999) 207-1898,Military,78000.00,44.1,733,Prime,No,Front Range Ford,Colorado Springs,CO,80901,2024,GMC,Sierra 1500,Truck,New,44100.00,8210.00,0.00,3370.00,39260.00,7.13,60,779.81,4/14/2024,Private Party Purchase,K. Osei,Delinquent 30,1,0,West
NRAF-2024-103308,Michael Carter,Lake Beverly,AR,96343,(960) 503-4611,Part-Time,55000.00,41,813,Super Prime,Yes,Carolina Blue Ford,Charlotte,NC,28201,2024,Nissan,Altima,Sedan,New,30200.00,7200.00,0.00,2620.00,25620.00,5.55,66,451.33,3/7/2024,New Vehicle Purchase,A. Kowalski,Current,0,0,South
NRAF-2024-103309,Brenda Simpson,Bryanmouth,NC,84501,(465) 545-1233,Part-Time,49000.00,29.5,598,Subprime,Yes,Bayou City Kia,Houston,TX,77001,2024,Mercedes-Benz,C-Class,Sedan,New,48100.00,6400.00,10300.00,3860.00,35260.00,18.64,48,1047.59,9/12/2024,Lease Buyout,J. Chen,Current,0,0,South
NRAF-2024-103310,Adam Garrison,Boydview,MN,14697,(156) 630-3633,Full-Time,93000.00,15.3,693,Prime,No,Empire State Nissan,Albany,NY,12201,2023,Chevrolet,Equinox,SUV,Used,13400.00,1890.00,0.00,950.00,12460.00,5.98,75,199.52,1/18/2024,Refinance,J. Chen,Delinquent 30,1,0,Northeast
NRAF-2024-103311,Brittney Marshall,East Scott,CT,03158,(435) 250-1916,Retired,141000.00,10.5,797,Super Prime,No,Sonoran Kia,Tucson,AZ,85701,2024,Nissan,Altima,Sedan,New,29400.00,6210.00,0.00,1950.00,25140.00,6.07,63,467.00,4/29/2024,Lease Buyout,K. Osei,Current,0,0,West
NRAF-2024-103312,Melanie Bell,West Jamesburgh,AZ,74257,(967) 781-3414,Retired,64000.00,44.2,642,Nonprime,No,Empire State Nissan,Albany,NY,12201,2019,Volkswagen,Jetta,Sedan,Used,11700.00,20.00,0.00,770.00,12450.00,13.43,72,252.76,3/1/2024,Refinance,E. Whitmore,Current,0,0,Northeast
NRAF-2024-103313,Kristy Rodriguez,Mooreshire,MP,86550,(153) 509-0435,Self-Employed,57000.00,10,606,Nonprime,No,Emerald City Subaru,Seattle,WA,98101,2024,Volkswagen,Jetta,Sedan,New,21900.00,4200.00,3300.00,1350.00,15750.00,14.42,63,357.89,1/8/2024,New Vehicle Purchase,D. Nguyen,Current,0,0,West
NRAF-2024-103314,Ashley Cortez,Lake Jessica,WI,95278,(294) 651-3271,Retired,58000.00,33.2,736,Prime,No,Desert Ridge Hyundai,Phoenix,AZ,85001,2024,Ford,F-150,Truck,New,44200.00,1080.00,2600.00,3620.00,44140.00,6.5,72,741.99,2/13/2024,Used Vehicle Purchase,H. Blackwood,Paid Off,0,0,West
NRAF-2024-103315,Karen Herring,Johnsonmouth,CT,69841,(847) 098-1920,Part-Time,38000.00,10.4,544,Subprime,Yes,Wasatch Front Auto Group,Ogden,UT,84401,2024,Hyundai,Elantra,Sedan,New,21300.00,5030.00,2300.00,1420.00,15390.00,16.3,60,376.71,12/13/2024,Refinance,R. Thompson,Repossessed,0,1,West
NRAF-2024-103316,Javier Walsh,Phamberg,NV,45725,(236) 259-3286,Self-Employed,39000.00,17.4,550,Subprime,Yes,Big Sky Chevrolet,Billings,MT,59101,2023,Chevrolet,Silverado 1500,Truck,Used,21100.00,2690.00,0.00,1430.00,19840.00,19.63,36,733.59,3/6/2024,Used Vehicle Purchase,G. Sorensen,Paid Off,0,0,West
NRAF-2024-103317,Dana Barr,Ruizton,AL,78410,(912) 830-0623,Retired,23000.00,44.1,490,Deep Subprime,No,Carolina Blue Ford,Charlotte,NC,28201,2018,Subaru,Outback,SUV,Used,18100.00,1840.00,0.00,1430.00,17690.00,21.53,48,552.84,5/4/2024,Lease Buyout,S. Patel,Current,0,0,South
NRAF-2024-103318,Amy Gray,New Reneebury,AS,59977,(167) 917-7619,Part-Time,87000.00,17.8,724,Prime,No,Front Range Ford,Colorado Springs,CO,80901,2020,Tesla,Model 3,Sedan,Used,31300.00,0.00,2700.00,2230.00,30830.00,5.74,75,490.17,6/28/2024,Used Vehicle Purchase,M. Alvarez,Current,0,0,West
NRAF-2024-103319,Jenny Jackson,Castroborough,VI,80985,(591) 335-3153,Retired,102000.00,12.5,772,Prime,No,Wasatch Front Auto Group,Ogden,UT,84401,2018,Ford,Mustang,Coupe,Used,27800.00,0.00,12000.00,2410.00,18210.00,7.72,36,568.29,3/7/2024,New Vehicle Purchase,S. Patel,Current,0,0,West
NRAF-2024-103320,James Adams,North Kristamouth,NE,81240,(40) 941-4771,Military,50000.00,44.1,710,Prime,No,Bayou City Kia,Houston,TX,77001,2021,Mercedes-Benz,C-Class,Sedan,Used,28700.00,3680.00,4100.00,2400.00,23320.00,7.39,48,562.66,4/29/2024,Used Vehicle Purchase,M. Alvarez,Paid Off,0,0,South
NRAF-2024-103321,Lacey Bentley,Perezburgh,OH,20138,(182) 446-8216,Part-Time,66000.00,13.6,774,Prime,No,Bluegrass Motors,Louisville,KY,40201,2024,Nissan,Rogue,SUV,New,30300.00,3740.00,0.00,2340.00,28900.00,7.45,60,578.41,4/30/2024,New Vehicle Purchase,C. Fitzgerald,Current,0,0,South
NRAF-2024-103322,Crystal Martinez,Thomasland,MH,64029,(473) 223-2242,Retired,47000.00,13.8,407,Deep Subprime,No,Empire State Nissan,Albany,NY,12201,2019,Honda,CR-V,SUV,Used,22700.00,510.00,0.00,1530.00,23720.00,18.01,36,857.65,3/17/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,Northeast
NRAF-2024-103323,Teresa Mccarthy,Lake Christopher,NC,87450,(541) 452-8784,Part-Time,49000.00,20.6,604,Nonprime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2021,BMW,3 Series,Sedan,Used,24900.00,3530.00,7900.00,1710.00,15180.00,9.37,63,305.98,6/24/2024,Refinance,T. Whitfield,Current,0,0,Midwest
NRAF-2024-103324,Aaron Beard,Donaldview,SD,18630,(764) 344-1057,Retired,138000.00,16.9,830,Super Prime,No,Mile High Subaru,Denver,CO,80201,2020,BMW,3 Series,Sedan,Used,31300.00,1140.00,0.00,2480.00,32640.00,5.42,63,596.46,1/20/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-103325,Wesley Jimenez,Port Ginaborough,FL,00813,(329) 324-4483,Self-Employed,76000.00,34.5,740,Prime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2019,Volkswagen,Jetta,Sedan,Used,13800.00,1800.00,0.00,1170.00,13170.00,9.38,63,265.53,2/17/2024,New Vehicle Purchase,E. Whitmore,Current,0,0,Midwest
NRAF-2024-103326,Kimberly Perry,Deckermouth,KY,40769,(977) 547-2815,Military,60000.00,9.9,744,Prime,No,Cactus Wren Chevrolet,Mesa,AZ,85201,2024,Toyota,Corolla,Sedan,Used,17000.00,610.00,0.00,1230.00,17620.00,8.73,66,337.12,9/25/2024,Lease Buyout,D. Nguyen,Current,0,0,West
NRAF-2024-103327,Bryan Morse,Cherylbury,AZ,91985,(16) 220-4377,Self-Employed,54000.00,16.2,563,Subprime,Yes,Timpanogos Honda,Orem,UT,84057,2020,Honda,Accord,Sedan,Used,17200.00,4650.00,0.00,1160.00,13710.00,16.14,36,482.95,2/5/2024,Lease Buyout,L. Reyes,Current,0,0,West
NRAF-2024-103328,Cynthia Valentine,Doughertyport,PR,80447,(849) 261-5283,Military,49000.00,43.3,667,Prime,No,Bayou City Kia,Houston,TX,77001,2023,Subaru,Forester,SUV,Used,18500.00,1770.00,9250.00,1360.00,8840.00,9.39,24,405.44,10/17/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,South
NRAF-2024-103329,Michelle Archer,Danaview,VA,40436,(820) 780-9882,Military,50000.00,12.5,546,Subprime,Yes,Yellowstone Motors,Bozeman,MT,59715,2022,Jeep,Grand Cherokee,SUV,Used,26300.00,1530.00,0.00,1850.00,26620.00,14.35,60,624.24,12/6/2024,Lease Buyout,C. Fitzgerald,Current,0,0,West
NRAF-2024-103330,Jonathan Owens,Lake Megan,NC,61352,(942) 354-7913,Retired,37000.00,39.7,491,Deep Subprime,No,Wasatch Front Auto Group,Ogden,UT,84401,2022,Hyundai,Elantra,Sedan,Used,12200.00,2340.00,0.00,810.00,10670.00,22.58,60,298.22,12/4/2024,Used Vehicle Purchase,D. Nguyen,Current,0,0,West
NRAF-2024-103331,David Callahan,Tinaport,MA,82815,(251) 002-2798,Full-Time,60000.00,33.5,620,Nonprime,No,Desert Ridge Hyundai,Phoenix,AZ,85001,2020,Ford,F-150,Truck,Used,30600.00,5820.00,6200.00,1870.00,20450.00,10.38,60,438.34,9/25/2024,Used Vehicle Purchase,C. Fitzgerald,Current,0,0,West
NRAF-2024-103332,Robert Sherman,Michaelborough,OH,73001,(883) 594-3260,Full-Time,70000.00,40.1,741,Prime,No,Bluegrass Motors,Louisville,KY,40201,2023,Jeep,Wrangler,SUV,Used,29800.00,5430.00,0.00,2510.00,26880.00,6.83,72,456.09,5/14/2024,Refinance,R. Thompson,Delinquent 60,1,0,South
NRAF-2024-103333,Robert Lamb,Port Kathleen,PA,96744,(770) 037-8171,Part-Time,32000.00,39.1,440,Deep Subprime,No,Silver State Motors,Las Vegas,NV,89101,2024,Honda,Civic,Sedan,New,25000.00,4560.00,11100.00,1540.00,10880.00,22.5,60,303.59,3/12/2024,Used Vehicle Purchase,T. Whitfield,Delinquent 30,1,0,West
NRAF-2024-103334,Amy Rodriguez,Port Cynthia,SC,52499,(88) 895-9208,Military,79000.00,31.3,718,Prime,No,Bluegrass Motors,Louisville,KY,40201,2023,Honda,CR-V,SUV,Used,19900.00,3140.00,0.00,1390.00,18150.00,8.22,75,310.27,3/23/2024,Refinance,R. Thompson,Current,0,0,South
NRAF-2024-103335,Darius Miller,Lake Oscarberg,IL,09562,(9) 997-4941,Retired,77000.00,15.4,782,Super Prime,Yes,Empire State Nissan,Albany,NY,12201,2024,Chevrolet,Silverado 1500,Truck,New,43800.00,0.00,0.00,3160.00,46960.00,4.81,48,1077.42,4/3/2024,Private Party Purchase,H. Blackwood,Current,0,0,Northeast
NRAF-2024-103336,Steven Bowen,Morganshire,WI,08916,(487) 372-5901,Self-Employed,123000.00,24.4,728,Prime,Yes,Rocky Mountain Chevrolet,Provo,UT,84601,2020,Ford,Escape,SUV,Used,21200.00,0.00,0.00,1660.00,22860.00,9.15,72,413.77,11/18/2024,Lease Buyout,M. Alvarez,Delinquent 60,1,0,West
NRAF-2024-103337,David Lang,North Dianaside,MP,12622,(432) 978-6715,Military,65000.00,41.2,761,Prime,No,Sierra Nevada Toyota,Reno,NV,89501,2024,BMW,3 Series,Sedan,New,54900.00,7750.00,0.00,3310.00,50460.00,5.66,60,967.58,2/25/2024,Private Party Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-103338,Tony Taylor,Lake Nicholasfurt,OK,38393,(599) 571-9477,Self-Employed,47000.00,26,507,Subprime,No,Bluegrass Motors,Louisville,KY,40201,2024,Ram,1500,Truck,New,42600.00,0.00,0.00,3600.00,46200.00,18.18,48,1361.47,6/11/2024,Used Vehicle Purchase,R. Thompson,Current,0,0,South
NRAF-2024-103339,Sarah Savage,Butlerbury,UT,84563,(336) 359-2172,Self-Employed,50000.00,11,633,Nonprime,No,Empire State Nissan,Albany,NY,12201,2024,Subaru,Forester,SUV,Used,18900.00,2640.00,0.00,1150.00,17410.00,11.79,63,371.96,11/11/2024,Used Vehicle Purchase,P. Okafor,Current,0,0,Northeast
NRAF-2024-103340,Wesley Castaneda,Riddleview,CT,35383,(886) 631-4387,Self-Employed,76000.00,15.4,643,Nonprime,No,Yellowstone Motors,Bozeman,MT,59715,2019,Jeep,Wrangler,SUV,Used,24100.00,2930.00,0.00,2150.00,23320.00,12.5,36,780.14,1/20/2024,Used Vehicle Purchase,L. Reyes,Current,0,0,West
